599,  -0.16890
600,  -0.17728
601,  -0.18583
602,  -0.19457
603,  -0.20354
604,  -0.21278
605,  -0.22233
606,  -0.23221
607,  -0.24242
608,  -0.25293
609,  -0.26372
610,  -0.27476
611,  -0.28603
612,  -0.29755
613,  -0.30932
614,  -0.32136
615,  -0.33370
616,  -0.34632
617,  -0.35920
618,  -0.37228
619,  -0.38552
620,  -0.39886
621,  -0.41229
622,  -0.42590
623,  -0.43984
624,  -0.45425
625,  -0.46926
626,  -0.48499
627,  -0.50138
628,  -0.51831
629,  -0.53571
630,  -0.55345
631,  -0.57144
632,  -0.58966
633,  -0.60809
634,  -0.62670
635,  -0.64547
636,  -0.66439
637,  -0.68343
638,  -0.70258
639,  -0.72180
640,  -0.74109
641,  -0.76044
642,  -0.77995
643,  -0.79975
644,  -0.81999
645,  -0.84080
646,  -0.86229
647,  -0.88443
648,  -0.90716
649,  -0.93043
650,  -0.95416
651,  -0.97830
652,  -1.00279
653,  -1.02760
654,  -1.05268
655,  -1.07798
656,  -1.10349
657,  -1.12918
658,  -1.15506
659,  -1.18114
660,  -1.20743
661,  -1.23392
662,  -1.26060
663,  -1.28748
664,  -1.31453
665,  -1.34176
666,  -1.36917
667,  -1.39675
668,  -1.42452
669,  -1.45250
670,  -1.48068
671,  -1.50908
672,  -1.53771
673,  -1.56657
674,  -1.59566
675,  -1.62500
676,  -1.65459
677,  -1.68442
678,  -1.71447
679,  -1.74472
680,  -1.77518
681,  -1.80582
682,  -1.83671
683,  -1.86792
684,  -1.89949
685,  -1.93151
686,  -1.96399
687,  -1.99677
688,  -2.02965
689,  -2.06242
690,  -2.09488
691,  -2.12689
692,  -2.15851
693,  -2.18987
694,  -2.22111
695,  -2.25234
696,  -2.28367
697,  -2.31510
698,  -2.34659
699,  -2.37813
700,  -2.40967
701,  -2.44120
702,  -2.47278
703,  -2.50448
704,  -2.53635
705,  -2.56847
706,  -2.60089
707,  -2.63355
708,  -2.66640
709,  -2.69938
710,  -2.73242
711,  -2.76547
712,  -2.79847
713,  -2.83137
714,  -2.86412
715,  -2.89668
716,  -2.92900
717,  -2.96114
718,  -2.99316
719,  -3.02513
720,  -3.05711
721,  -3.08915
722,  -3.12122
723,  -3.15325
724,  -3.18520
725,  -3.21699
726,  -3.24860
727,  -3.28004
728,  -3.31136
729,  -3.34258
730,  -3.37375
731,  -3.40490
732,  -3.43606
733,  -3.46726
734,  -3.49853
735,  -3.52989
736,  -3.56135
737,  -3.59284
738,  -3.62424
739,  -3.65545
740,  -3.68637
741,  -3.71692
742,  -3.74720
743,  -3.77731
744,  -3.80736
745,  -3.83747
746,  -3.86773
747,  -3.89808
748,  -3.92848
749,  -3.95885
750,  -3.98913
751,  -4.01926
752,  -4.04923
753,  -4.07907
754,  -4.10878
755,  -4.13837
756,  -4.16786
757,  -4.19728
758,  -4.22665
759,  -4.25600
760,  -4.28537
761,  -4.31477
762,  -4.34416
763,  -4.37349
764,  -4.40270
765,  -4.43175
766,  -4.46059
767,  -4.48930
768,  -4.51794
769,  -4.54661
770,  -4.57537
771,  -4.60429
772,  -4.63328
773,  -4.66225
774,  -4.69108
775,  -4.71967
776,  -4.74794
777,  -4.77595
778,  -4.80378
779,  -4.83151
780,  -4.85922
781,  -4.88699
782,  -4.91479
783,  -4.94260
784,  -4.97037
785,  -4.99810
786,  -5.02574
787,  -5.05331
788,  -5.08083
789,  -5.10832
790,  -5.13579
791,  -5.16327
792,  -5.19072
793,  -5.21812
794,  -5.24545
795,  -5.27266
796,  -5.29974
797,  -5.32670
798,  -5.35352
799,  -5.38021
800,  -5.40679
801,  -5.43325
802,  -5.45963
803,  -5.48600
804,  -5.51238
805,  -5.53884
806,  -5.56540
807,  -5.59203
808,  -5.61867
809,  -5.64527
810,  -5.67178
811,  -5.69816
812,  -5.72440
813,  -5.75049
814,  -5.77642
815,  -5.80220
816,  -5.82783
817,  -5.85335
818,  -5.87878
819,  -5.90416
820,  -5.92954
821,  -5.95494
822,  -5.98036
823,  -6.00578
824,  -6.03117
825,  -6.05653
826,  -6.08184
827,  -6.10708
828,  -6.13223
829,  -6.15727
830,  -6.18220
